"landstat_id","landstat_name_wmo","landstat_lat","landstat_lon","stationRow","sector","sector_latitude","sector_longitude","postcodeRow"
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH6 5",50.732519071768,-1.81018815590252,10206
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH6 3",50.7250493593978,-1.80528804812918,10207
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH6 4",50.7236919788526,-1.78830760922153,10208
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH5 2",50.7272145756554,-1.82432485062252,10209
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH5 1",50.7240242545494,-1.83885239909053,10210
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH4 8",50.7170986295008,-1.90037748436919,10211
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH4 9",50.725139373917,-1.8990582024963,10212
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH31 6",50.8744200337756,-1.87227086130485,10213
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH31 7",50.8800643466652,-1.87331810303889,10214
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH31 9",50.8683749017025,-1.85134823448119,10215
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH4 0",50.721922636075,-1.90239900683663,10216
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH3 7",50.7360665328055,-1.88221605002456,10217
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH25 7",50.7411924493264,-1.66578851427626,10218
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH25 9",50.7520462963303,-1.65484869530422,10219
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH25 6",50.7517922545922,-1.65681162850024,10220
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH25 5",50.7613996532672,-1.65379378885231,10221
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH24 4",50.8303710882353,-1.70266978873529,10222
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH24 9",50.8600924850617,-1.78674192202975,10223
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH24 2",50.83361480701,-1.8317126280358,10224
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH24 3",50.8527687959619,-1.77349205002822,10225
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH24 1",50.849088544328,-1.78168012620083,10226
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 8",50.7832155440766,-1.73651330789293,10227
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 9",50.7347316586853,-1.77641588861964,10228
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 7",50.7572021832218,-1.76081772617605,10229
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 5",50.7447006868869,-1.70126895471821,10230
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 6",50.7750088129249,-1.82709492697364,10231
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 4",50.7396295335994,-1.73134774089141,10232
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 3",50.7361572127444,-1.75359180177675,10233
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 2",50.7466292597948,-1.7955705387103,10234
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH23 1",50.7348999296523,-1.77830067039296,10235
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH22 9",50.8060086772984,-1.89610496533629,10236
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH22 8",50.7936296804104,-1.88507900119917,10237
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH22 0",50.8228919238972,-1.88144254171954,10238
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH22 2",50.8088907897979,-1.89313515624917,10239
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 9",50.803497309095,-1.98445711486625,10240
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 7",50.8243248365638,-1.93870458330347,10241
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 5",50.8925563204956,-1.9774947829276,10242
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 8",50.8812288420932,-1.92346309238624,10243
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 6",50.8481380977493,-1.88289816726876,10244
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 3",50.7739296471441,-2.01163612584776,10245
